CD14_triad0058_1.CEL	CD14_triad0058_2.CEL	CD14_triad0058_3.CEL	CD14_triad0058_4.CEL	CD14_triad0058_5.CEL	CD14_triad0058_6.CEL	CD14_triad0058_7.CEL	CD14_triad0058_8.CEL	CD14_triad0062_10.CEL	CD14_triad0062_11.CEL	CD14_triad0062_9.CEL	CD14_triad0064_12.CEL	CD14_triad0064_13.CEL	CD14_triad0067_14.CEL	CD14_triad0067_15.CEL	CD14_triad0067_16.CEL	CD14_triad0067_17.CEL	CD14_triad0071_18.CEL	CD14_triad0071_19.CEL	CD16_triad0060_1.CEL	CD16_triad0060_10.CEL	CD16_triad0060_11.CEL	CD16_triad0060_12.CEL	CD16_triad0060_2.CEL	CD16_triad0060_3.CEL	CD16_triad0060_4.CEL	CD16_triad0060_5.CEL	CD16_triad0060_6.CEL	CD16_triad0060_7.CEL	CD16_triad0060_8.CEL	CD16_triad0060_9.CEL	CD4_triad0052_1.CEL	CD4_triad0052_2.CEL	CD4_triad0052_3.CEL	CD4_triad0052_4.CEL	CD4_triad0052_5.CEL	CD4_triad0070_10.CEL	CD4_triad0070_11.CEL	CD4_triad0070_6.CEL	CD4_triad0070_7.CEL	CD4_triad0070_8.CEL	CD4_triad0070_9.CEL	CD4_triad0071_12.CEL	CD4_triad0071_13.CEL	CD4_triad0072_14.CEL	CD4_triad0072_15.CEL	CD4_triad0072_16.CEL
LV 227	0.0485464490535135	-0.0177217137981929	-0.034125549029814	-0.0200454550884528	-0.00802819956725681	0.0345777436629439	0.00308599028489147	-0.0298717917591906	-0.0105525727336319	0.0412198793450494	-0.0140618179723908	-0.002484063652915	0.00243922816373727	0.0373243370122763	0.0478850598491923	0.00458147879008471	-0.0276927515501441	-0.0164007368932166	0.00279003411930119	-0.0921459460241573	-0.0594796018122097	-0.0725110706753637	-0.0688296962843174	-0.0704415473188167	-0.047620962020683	-0.0811110999575001	-0.0677473561653573	-0.0749190253807803	-0.0493785730065556	-0.0139025803249343	-0.0611645282541973	0.104105476059267	0.041618256084756	0.0781162055246285	0.0155634794621885	0.00114213648366875	0.0185144706458257	0.0395243943101281	0.0367867656259813	0.0592618027516285	0.101623728438506	0.0139491169416794	0.0314954706053075	0.023606096818769	0.0288037264323803	0.0639109976259116	0.0597643151784614
LV 228	-0.00473007094086543	0.0203704564796745	-0.00500415358647641	0.00734656212190201	-0.00384323703083052	-0.00270395224984998	-0.00447825067718153	-0.0104523712186937	-0.0343462767668662	-0.00966542513045722	-0.00870853214978896	-0.0121227384706139	0.00312819120610646	-0.0150402226559264	-0.0100647339449737	-0.00647832317473861	-0.0126776315815839	0.00814992376877198	0.0109998833725096	0.0103137195708982	0.000208479087007074	0.00327803815116495	0.00263489907481304	-0.048898625852876	-0.0231779076743695	-0.0418399064457951	-0.00333293156298217	-0.00815587354999857	-0.0191924412772566	-0.0555662378014635	0.0174392261715287	0.0171908160260393	0.0309935087560795	0.0139701845867425	0.00505489586021978	0.0174383211310198	0.0255014994386926	0.022627330439508	0.0311613990411721	0.0297611433037879	0.00617544031672779	0.0121199735969868	-0.000291774156882924	0.00989470116068973	0.0176778574493557	0.0211764258448786	-0.00384125805580572
LV 229	-0.00564752548866323	-0.0116623341846786	-0.00591189606914231	-0.00994942529278811	0.000258465152209894	-0.017360292235941	-0.0084503706053996	-0.00125284019148097	0.0136140713308619	-0.0271218993438354	-0.00785951062888079	-0.00792716541483534	-0.0127079845493917	-0.00676845963006369	-0.0188855290916322	0.00187323540564082	0.00259801630739915	-0.0351304288181035	-0.0202215584099318	0.0499630940826462	0.0368419085293168	0.0565263396046791	0.0423907314041416	0.0737479667354976	0.0628395643997048	0.0446270747439731	0.0621000932104016	0.0443056629038009	0.0540680109744429	0.0718197267105142	0.0604087062291217	-0.0157824317816129	-0.0210346250830156	-0.0323826719278349	-0.0316436491536329	-0.038199068283521	-0.0326609996921375	-0.0106603405520488	-0.0288462741801423	-0.0358917970253242	-0.0414377945189654	-0.0225896651875857	-0.0544931622552729	-0.0366997771234736	-0.0230753684923478	-0.0297030665994456	-0.0260247559132232
LV 230	0.00262505545148866	-0.0028713014701257	0.015413764508182	0.0153986335221977	-0.00406441921681808	0.037070481317852	-0.000405925506673546	-0.00201901487310757	-0.0109557856311821	0.0110910091833112	-0.00944334482295025	0.0185428051327567	0.0134155743894709	-0.0443123779369374	-0.0116290962913188	0.0247299790485424	-0.0158382812814368	0.0220616674129612	0.0101229690259109	-0.00683570208387133	-0.0105094270070173	0.00600459925679678	-0.00737687116074958	-0.0232300557393517	-0.00200048468888179	0.00979517910389727	9.9851416882375e-05	0.00334708080109267	0.000423196008034496	-0.0192935678943672	-0.00528874170066158	-0.002843249954403	-0.0133475524795227	-0.0137802764534977	-0.0115013343754449	0.00394101208471558	0.0109042131225832	-0.00305917232207722	0.0168263623863974	0.00242828773051341	-0.0126721837174041	-0.00715729701495561	0.00841647848147985	0.00341780683618949	0.00613368569753528	-0.00743232833910537	0.00565810004306956
LV 231	0.00725652794793646	-0.00415172573697084	0.0139932314061013	0.0102805047745201	0.00369302748545288	0.00672696770474784	0.0134876497566878	0.0114313837355916	0.0302068180356544	0.0163356894605697	0.028911865820947	0.0110645304949503	0.00770664683058774	0.0291249038728761	0.0374360153613047	0.0378225373067612	0.0328276053279398	0.0102395442016353	-0.00040759920838853	-0.0485465742160343	-0.0596886590364176	-0.0589595889273026	-0.0415774245671718	-0.0661556839340352	-0.0523307831283777	-0.0498149561895862	-0.0473684030515448	-0.0490163425908106	-0.0550808219954897	-0.0366085192268974	-0.0611035662636866	0.023168965651145	0.019556816497079	0.00722175440373078	0.00786969913571074	0.0186114250886433	0.00830769902095001	0.032080300701708	0.0160129221730188	0.0188832140082467	0.0102057166564115	0.0170473129180418	0.0415756332579761	0.0203147746027113	0.0119948898458797	0.0479907431853407	0.0214233314018568
LV 232	-0.011099428657116	0.00323903707815596	0.00954024566636371	0.0206198419512267	0.006816105986606	0.00370407238239912	0.00601954477354166	0.0064436376727979	0.00113322465091491	0.0110667424842296	0.00171959171910156	0.00484585273399276	-0.0115451733458998	0.00224912192051402	-0.00390006600613613	0.00813824264130108	-0.00477916246520513	-0.0101411637512009	-0.00412499212671765	-0.0218671190530136	-0.00888674204704633	0.00215419243529034	0.0146667593446213	-0.00549764204900978	-0.00504237359885009	0.0221243240773689	-0.0172269628943315	-0.00786072407638949	-0.00548103884324984	-0.0158090390130497	-0.0172350528332587	0.0139877395482182	0.00431371035025313	-0.00431258279069894	-0.00161159216353943	-0.00103673005282892	-0.00686768585596201	0.0170787200846731	0.00203141787785205	0.00125567034007817	-0.0131941638500684	0.00381125653053727	0.0142486137682513	0.00108090567082429	-0.00219745436013942	-0.00634263610515308	0.00377095424975215
LV 233	0.0186101943133223	0.0029367516463434	0.00807577413829619	0.00707455255597546	-0.000156849814676507	0.0308257042225162	0.0023461431862089	-0.00920042659643482	-0.000543814463545766	0.0157174816639055	0.00560122970005013	0.00721854076300539	-0.00615876199174095	0.0143432511817264	0.0109952219967007	0.0213187312008345	0.0107202201513177	0.00765650400291182	-0.00298021364969707	-0.0639584390218058	-0.0502611334976944	-0.0519464361188473	-0.0539297353879947	-0.0428015918094523	-0.0425301572841257	-0.0226296296604871	-0.0385688165562258	-0.0499152387050841	-0.0661889102774602	-0.0219699153277158	-0.06099435594697	0.0470092664210269	0.0175302849418319	0.0265518490531469	0.0154178555662726	0.01009375893143	0.00258676182663094	0.0315713011473685	0.0242344920982381	0.00821978027903779	-0.0106937139979271	0.0410454290474302	0.0481541684449584	0.0644481361732196	0.0402975932627651	0.0331244113090257	0.0217027508823881
234,REACTOME_RNA_POL_I_PROMOTER_OPENING	-0.0145212686262936	-0.0288889408042227	-0.0268202856183175	-0.0299883205565934	-0.0215547139913468	-0.0255340453134209	-0.0207133093774335	-0.0176626308224432	-0.0638045284571518	-0.0373343720764636	-0.0594084534404821	-0.0743766837908935	-0.0442260030024551	-0.0335799057940318	-0.010946154897865	-0.0233401117280123	-0.0632910709610063	-0.0341094914295053	-0.0225163869309249	0.0256879340385784	0.0176768398433354	0.0221151633751214	-0.0121882124622079	0.00769684236691925	0.00876088203720991	0.0508184168984728	0.00855935911340765	0.000562292311697399	-0.0320966093633481	0.00614314255065838	0.0243463618117759	0.0664704229674562	0.0170990628844406	0.0369591881075422	0.010791080598417	0.0409171295879713	0.0329265238330018	0.0284634912081775	0.00924949846656509	0.00473533972735493	0.026856257938232	0.0362350367551049	0.0372460158880848	0.0428230475003743	0.0509854700161144	0.0335672109313105	0.049209488687095
LV 235	-0.00235232461542748	0.0173158655824038	0.00183747633293636	-0.00134711639816201	0.0173413453456259	0.0165023616824115	0.00412419288669369	-0.0142456337668399	-0.000877673842961921	-0.00415228705464149	0.0189935585011709	-0.0189922341957629	-0.0114513182855817	-0.0157310364390042	-0.0330381398323927	0.00170906062976022	-0.00135996733046672	0.0178124193601004	-0.0133166010534569	-0.00228077609029128	-0.00233305838834703	-0.036666645367419	-0.0331295536144823	0.00519012205719917	0.00214752532631042	0.0145258358882859	-0.0103932430987944	-0.0182218029848366	-0.0187806318150931	-0.0219854193250039	-0.0175131185146563	-0.00338100486316145	0.00687810578180539	0.00663949726425245	-0.00202732404106909	0.0147854020948756	-0.00960885666102866	0.0203499299706586	0.00570814963487673	0.0453135067836679	-0.00147090706980669	0.0179014814877405	0.00192011480057898	0.0109286007433417	0.021245978503926	0.000778642865277494	0.0247075011247879
LV 236	-0.00100502868103543	-0.0204238110970685	-0.0200829090518103	-0.0140319518803457	-0.00701555995035694	-0.00381081923672821	0.00424262081866109	-0.0181878795283101	-0.012228842187976	-0.0140292893193639	-0.0294361342293799	-0.00403169819009072	0.00103245148852536	-0.0230115442712914	-0.0158194219293246	-0.0223774000408717	-0.00270962215461394	0.00155166401527368	0.0006848133442845	-0.0118665867112934	0.0140808272701966	-0.00379451983132631	0.00687676012786068	0.00588702640707466	0.00801847754830334	-0.00202550325378118	-0.00787620285056212	0.00185753144484073	-9.95142000789068e-06	3.69456492244381e-05	0.0140624861343871	0.0196889903708408	0.00937717559630897	0.00980805287750016	0.00636294501542714	0.00711046579606948	0.0258758640649737	0.0114922262300225	-0.00138365881316857	0.0129008704854343	-0.000547850102620207	0.00886687724737858	0.0244780039831182	0.0206918020196672	0.00823689326606184	0.00656493203089264	0.00591948149899953
LV 237	-0.021198136424882	-0.018293046334444	-0.019527296635712	-0.00639411873411896	-0.0129478670290839	-0.0116733660636448	-0.0150505346794671	-0.0121681730664051	-0.0074332829150467	-0.00258209300565785	-0.0118073161275336	0.0163970205122464	-0.0239579750319594	-0.0308920792892541	-0.0228180707045839	-0.00896677027515427	-0.0228926239788913	-0.0257702286206505	-0.0120153648185629	0.0241154822237349	0.00516308827027358	0.0178738252941693	-0.00317938197004355	0.023499884963601	0.0214925899509365	-0.0296285878260889	0.00235523847456372	0.00663077283362534	0.0122284357675885	-0.00147907909660589	-0.0122600022810063	-0.00356308493519918	0.0205466842959077	0.0199605242229099	0.0383609855921229	0.0169644399786308	0.00554814009040267	-0.00309429370316666	0.0161148460785311	0.0320119077562774	-0.00649849783554087	0.0025099563371501	0.000377624381782217	0.0135825659284654	0.0211381193184828	0.000954469571392727	0.0282646695399091
LV 238	0.0234830850066621	0.0139442079166543	0.0395706387159996	0.0259804385052432	0.0203898471180669	-0.00585749447628758	0.0189143995222119	0.0261163483203578	0.0142897799925222	0.00939223982825282	-0.0249463383884426	0.0149647819947991	-0.0261329599853117	0.0130307603140492	-0.010054202993124	0.00765589327000566	0.0493983481261784	0.00989111472724397	-0.0109279062661224	-0.0398701043074767	-0.0359634869315429	-0.0598291957429858	-0.0611820704028355	-0.0491261094241797	-0.0547689523795392	-0.0441117742713545	-0.0410967287024726	-0.0570100609902284	-0.0614615037347998	-0.0572755279307287	-0.055279465690917	0.021128142708822	0.00954724268962445	-0.00387247468474336	0.0103699626610383	0.00397129750457068	0.0470116015741053	0.0281682851406675	0.0309783247967693	0.0132957663129196	0.0272804626098619	0.0568623519705276	0.054820461367237	0.0377210172683843	0.0271497402958881	0.035918893873706	0.00752092317072333
LV 239	-0.0400423689502192	-0.00290739499585674	0.00559297939234022	-0.00410194961156632	-0.0143713172647932	-0.0125586010079983	-0.0152314003970313	-0.014799993809377	-0.0395880758992948	-0.00548043828598732	-0.0262372648157085	-0.0284567498910451	-0.0105300694301911	-0.0432126121542956	-0.0525844136197555	0.00620464431842885	-0.0319097643119365	-0.0368769390934458	-0.0147880884293997	-0.00497385609136168	-0.00854589874775515	0.00742659346532015	0.020704661862234	-0.0148239856769365	-0.00984516568871882	-0.0188826690523479	-0.00276414397379444	-0.0286257671058567	-0.00935432164535891	-0.0406862555752283	0.000998626442437928	0.0227568069244275	0.021982619108278	0.0460334466826294	0.000277424295604504	0.0241300642200467	0.0292988164437161	0.0597730579435688	0.039943610121269	0.0531933622924942	0.0370336579973108	0.0500104486675792	0.00977363499842023	0.0475623728577803	0.0202463728186085	0.0312230592511028	-0.00198675457833684
LV 240	0.0138508148287806	0.000950047413791114	-0.00893301808377369	-0.00714173365624635	0.0171009436741679	0.00577604455400993	-0.0151997054595502	-7.60301380196331e-05	0.0134042535137916	-0.000415215711266037	0.00275090498206396	-0.0177861497083813	-0.0119553724886155	-0.0189422388160394	-0.0012225888890738	-0.0267384105306781	0.00620701089235185	-0.00625472764133883	-0.00191445099416304	-0.0316273301814858	-0.0247756534473092	-0.0356097830975883	-0.0321935313558479	-0.0524288803199642	-0.0516060073637279	-0.0421188527953397	-0.05116647645971	-0.0384441397839067	-0.043209071406979	-0.0326963123209414	-0.0427399946860781	0.0401737410044485	0.024306973815373	0.0363717215677218	0.0441926077938457	0.030313803905443	0.027246688456734	0.037303569138375	0.0451361106912735	0.0437505416266081	0.0470305127178128	0.0465885845099535	0.0274344590920506	0.0401800793657878	0.0163314527972793	0.0241803461186394	0.00461446287572111
LV 241	0.0102852079529679	-0.00179204448137159	-0.0204423526776651	-0.0223058057038471	-0.0191262688199381	-0.014837129814112	-0.0112585858922165	-0.00862233435890719	0.0127899119704323	0.0330478523396045	0.0247705751458132	0.0262935418582482	-0.00530170871608728	-0.00562204648489426	-0.0276384646137935	0.0253896973738469	0.0595364526541677	-0.00592566333514991	-0.0175815056191427	0.0142311001657676	-0.0106657689464932	-0.00680118901909889	-0.0112204089026589	-0.0279081011788479	-0.00405343609593588	0.00395308474717375	0.00403003018991067	0.0107724735180768	-0.0243398471891952	-0.0233577177337231	-0.0284892137312568	-0.006868761930007	0.00523807659001079	0.0425250212937236	0.00142520036150147	0.0129519634602157	-0.0531439351157555	0.0261848736061522	0.00354570140085688	-0.00803597464805434	-0.0108826934196232	-0.0299219550742902	0.0121596937339814	0.0304724659946199	0.016319768974273	0.014257650575462	0.0159625695952583
LV 242	0.0273117962837131	-0.000681837720736734	0.0229353125292324	-0.00827739198781042	0.011844523889112	-0.0113989411888611	-0.00603617623583696	-0.0175548361311798	-0.0260586310313261	0.0159098353818353	-0.00943237791155189	0.0268147375649357	0.00396109252548608	0.0102844630031163	-0.0013873783163342	0.0207493623174935	0.045207210164567	-0.00030713008609083	0.00921102190614449	-0.0307795356225179	-0.0598773346677268	-0.0432641062213826	-0.0302949052683242	-0.0563233570128627	-0.041586741582482	-0.0358658667090954	-0.00224964159081949	-0.0233882753557629	-0.0118229570376476	-0.0509784054098113	-0.0681076738499577	-0.00228231659424402	0.0520750392296414	0.0138076289612734	0.00386604570336027	0.0345453722791668	0.0397806000712865	0.0409324846329338	0.0413790164631676	0.0172741813111668	0.000186932203818126	0.0477837046362968	-0.00111074370934492	-0.000135707541973307	0.0203342248833171	0.0196385306104299	0.0133691522321863
LV 243	0.00820955446709257	0.0160861073595751	0.000705831472425061	0.00124775907654422	0.0188012875367763	-0.000453368755455563	-0.0135988790064609	0.0157565850920036	-0.00135622207036892	0.0122650284936488	0.000444138781520416	-0.00335372881493985	-0.00525118357775664	0.00854039529176531	0.0218561266332801	0.00488889221097414	0.0100222689712957	-0.0155733029136445	-0.0151229804156473	-0.0151593644464391	-0.0222029505922794	-0.0161141345509765	-0.0100037875925124	0.0188451444365067	0.00629080269142111	0.0074360544646392	-0.00607441811679119	-0.00252177583193471	0.00439343913102885	0.0213860615818212	-0.023074528279624	0.00899371392067468	-0.0039236736569702	-0.00901038812272981	-0.0105816851266748	0.012664126632614	-0.00943058426732409	0.0230265229287842	-0.0162710168740023	0.000732655160129377	0.0201637776139643	0.0199968479177113	-0.0211000236763413	0.0122144743139088	-0.0159963723136719	-0.0217458636720038	-0.0170473635055557
LV 244	0.00320722535815583	-0.00771761986229844	0.00112769887684609	0.00990021249126178	0.00674687733849195	-0.00579058408064091	-0.0161338873355981	-0.00628998502927879	-0.0143387359870787	0.0342422654398145	0.0170700416706373	0.0154845577659757	-0.0041497812933861	-0.00980332521017877	-0.00847858153009238	0.0113606949130822	0.0301068206088594	0.0148313266615995	-0.00112979979578422	-0.0226303565293025	-0.0633323170462118	-0.0300695137594129	-0.0252479382565891	-0.0319679400464914	-0.0203255050451329	0.006922966381429	-0.0144432056552582	0.00614442111351095	0.00527717111397789	-0.0593868784670404	-0.0272883839362909	0.0490212765796917	0.0275661056916944	-0.0244746004853603	0.00801925207596603	0.00428176010618517	0.00827037659015334	-0.026365138610038	0.0124771705268935	0.00335045676762904	-0.0513734056020521	0.0171286716999789	0.0415863276743212	0.0441411312192731	0.0319379000656812	0.0206962900162639	0.0398384848161441
LV 245	0.0163991992874202	-0.0385027452250374	0.00238887860963749	0.0126905892735128	-4.08972120644762e-05	-0.0151036924521388	0.0150911556230828	0.00219169653845407	-0.00756014769106766	-0.00515650840897856	0.0146711007298048	-0.0162178603586542	0.0153511273172478	0.0297928888651745	-0.0357628321395073	-0.0192487141260531	-0.0173633403606528	-0.00201762395243295	0.0165060179527162	0.0238626307634817	0.04647329834395	0.038554325052959	0.0378534916547281	0.000678567865633595	0.00206484773942454	0.0550015304942489	0.0653384656329847	0.0716485857751514	0.0606047585529889	0.0226403504779922	0.0867013449993297	-0.0437608282222279	-0.0337912085505197	-0.0634001120142086	-0.02471014207776	-0.0209827954790727	-0.0294747823495067	-0.00565613654759051	-0.00360696975351169	-0.014333579442249	-0.03807210794003	-0.0213798276213873	-0.0336216921248077	-0.0351046853199828	-0.027467662993154	-0.0515263027309392	-0.0326416564563882
246,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	0.0419566496569281	0.0595704329121051	0.0736688185676199	0.0723402398611659	0.0540793531239735	0.109853338715987	0.0715706372776251	0.0903860145736029	0.0201395982673173	0.065902001125001	0.0406568553952764	0.0343358928530427	0.0100802605805398	0.0422549557289682	0.0777067628265728	0.0379244650836139	0.0452247463617379	0.0352408716767559	0.0183086803878561	-0.0657647784095314	-0.0735372412985255	-0.0635031289163629	-0.0449478728914593	-0.0681624021586685	-0.0531934710346241	-0.0722287014501828	-0.0600038558969473	-0.0739829023579624	-0.0630203987656434	-0.120019542858588	-0.0571562403084449	-0.0288893858656467	0.00636069167392883	-0.0208909236303783	-0.0238791968626735	-0.0106345658638975	-0.00591977549623909	-0.0180868194458063	-0.0150712520701784	-0.0263421411631611	-0.0313729224133682	0.0311068650309337	-0.0098110660241655	-0.00866247625039046	-0.0110587133496729	-0.0226201947663011	0.0100918378682675
