LV	Allergic.Rhinitis...EGPA	Allergic.Rhinitis...GPA..no.prior.nasal.disease.	Allergic.Rhinitis...GPA.with.active.nasal.disease	Allergic.Rhinitis...GPA.with.prior.nasal.disease	Allergic.Rhinitis...Healthy	Allergic.Rhinitis...Sarcoidosis	EGPA...GPA..no.prior.nasal.disease.	EGPA...GPA.with.active.nasal.disease	EGPA...GPA.with.prior.nasal.disease	EGPA...Healthy	EGPA...Sarcoidosis	GPA..no.prior.nasal.disease....EGPA	GPA..no.prior.nasal.disease....GPA.with.active.nasal.disease	GPA..no.prior.nasal.disease....GPA.with.prior.nasal.disease	GPA..no.prior.nasal.disease....Healthy	GPA..no.prior.nasal.disease....Sarcoidosis	GPA.with.active.nasal.disease...EGPA	GPA.with.active.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.active.nasal.disease...GPA.with.prior.nasal.disease	GPA.with.active.nasal.disease...Healthy	GPA.with.active.nasal.disease...Sarcoidosis	GPA.with.prior.nasal.disease...EGPA	GPA.with.prior.nasal.disease...GPA..no.prior.nasal.disease.	GPA.with.prior.nasal.disease...GPA.with.active.nasal.disease	GPA.with.prior.nasal.disease...Healthy	GPA.with.prior.nasal.disease...Sarcoidosis	Healthy...EGPA	Healthy...GPA..no.prior.nasal.disease.	Healthy...GPA.with.active.nasal.disease	Healthy...GPA.with.prior.nasal.disease	Healthy...Sarcoidosis	AveExpr	F	P.Value	adj.P.Val
LV 708	-0.004497698251511725	0.005132170731168095	0.009703851719919346	0.0047446484857003295	0.0024707661366797614	-0.0076684576289943575	0.00962986898267982	0.014201549971431072	0.009242346737212056	0.0069684643881914865	-0.0031707593774826324	-0.00962986898267982	0.004571680988751252	-3.87522245467765e-4	-0.0026614045944883336	-0.012800628360162453	-0.014201549971431072	-0.004571680988751252	-0.004959203234219016	-0.007233085583239585	-0.017372309348913706	-0.009242346737212056	3.87522245467765e-4	0.004959203234219016	-0.002273882349020568	-0.012413106114694688	-0.0069684643881914865	0.0026614045944883336	0.007233085583239585	0.002273882349020568	-0.010139223765674119	-6.2298827463739444e-18	0.5810436103050325	0.7442985595160492	0.8370447797919592
LV 709	0.005372744918209386	-0.0041771359761883075	0.024764442715393763	0.010726616877095882	0.010316875687457011	0.010368162797810391	-0.009549880894397693	0.019391697797184377	0.005353871958886496	0.004944130769247625	0.004995417879601006	0.009549880894397693	0.028941578691582072	0.014903752853284189	0.014494011663645317	0.014545298773998698	-0.019391697797184377	-0.028941578691582072	-0.014037825838297881	-0.014447567027936752	-0.014396279917583372	-0.005353871958886496	-0.014903752853284189	0.014037825838297881	-4.097411896388707e-4	-3.5845407928548965e-4	-0.004944130769247625	-0.014494011663645317	0.014447567027936752	4.097411896388707e-4	5.128711035338107e-5	-2.5300428327671606e-18	1.2241625704066872	0.30370257214715185	0.4796071019347822
LV 710	-6.524285353969837e-4	0.018742061774890257	0.02219469921273508	0.0355420160726678	0.01992847285511577	0.01678615258776735	0.01939449031028724	0.022847127748132065	0.036194444608064785	0.020580901390512753	0.017438581123164335	-0.01939449031028724	0.0034526374378448226	0.01679995429777754	0.0011864110802255097	-0.001955909187122907	-0.022847127748132065	-0.0034526374378448226	0.013347316859932717	-0.002266226357619313	-0.00540854662496773	-0.036194444608064785	-0.01679995429777754	-0.013347316859932717	-0.015613543217552029	-0.018755863484900447	-0.020580901390512753	-0.0011864110802255097	0.002266226357619313	0.015613543217552029	-0.0031423202673484165	8.519546544846622e-18	3.082916725654927	0.009482402494407812	0.05378811070103742
LV 711	-0.0071380085805463084	-0.010570682523535154	-5.688029729765376e-4	-0.004281504260218926	-0.004304522560021188	6.319025226244127e-7	-0.003432673942988846	0.006569205607569771	0.0028565043203273837	0.002833486020525121	0.007138640483068934	0.003432673942988846	0.010001879550558618	0.006289178263316229	0.006266159963513967	0.01057131442605778	-0.006569205607569771	-0.010001879550558618	-0.0037127012872423875	-0.00373571958704465	5.694348754991621e-4	-0.0028565043203273837	-0.006289178263316229	0.0037127012872423875	-2.301829980226258e-5	0.00428213616274155	-0.002833486020525121	-0.006266159963513967	0.00373571958704465	2.301829980226258e-5	0.0043051544625438126	-1.7040519671499147e-17	0.49074828007261856	0.8132899872606382	0.8792083432927162
LV 712	-0.03195822598923319	-0.006687738709853459	0.010467849384404324	0.00176029718101549	-0.009902816796503759	-0.018663577435511714	0.02527048727937973	0.04242607537363752	0.033718523170248677	0.02205540919272943	0.013294648553721476	-0.02527048727937973	0.01715558809425778	0.00844803589086895	-0.0032150780866502995	-0.011975838725658255	-0.04242607537363752	-0.01715558809425778	-0.008707552203388834	-0.020370666180908083	-0.02913142681991604	-0.033718523170248677	-0.00844803589086895	0.008707552203388834	-0.011663113977519249	-0.020423874616527206	-0.02205540919272943	0.0032150780866502995	0.020370666180908083	0.011663113977519249	-0.008760760639007955	-1.5317208849969553e-17	2.373431502544432	0.03753788666769114	0.12068369427039465
LV 713	-0.014668398762486705	-0.007431437619563585	6.5530463664943e-4	-0.010942414292500957	-0.0070339189200034034	-0.016381406271975638	0.0072369611429231205	0.015323703399136135	0.0037259844699857494	0.0076344798424833014	-0.0017130075094889327	-0.0072369611429231205	0.008086742256213015	-0.0035109766729373706	3.975186995601816e-4	-0.008949968652412052	-0.015323703399136135	-0.008086742256213015	-0.011597718929150387	-0.0076892235566528334	-0.017036710908625068	-0.0037259844699857494	0.0035109766729373706	0.011597718929150387	0.0039084953724975524	-0.005438991979474683	-0.0076344798424833014	-3.975186995601816e-4	0.0076892235566528334	-0.0039084953724975524	-0.009347487351972234	-1.2916271670636523e-17	0.7501497644488964	0.6112314974352001	0.73392395129993
LV 714	-0.00600342690850025	0.019868908033914244	0.03474895929989742	0.017583426636611513	0.001759908559273219	0.006550982461831834	0.025872334942414497	0.040752386208397676	0.02358685354511176	0.007763335467773469	0.012554409370332083	-0.025872334942414497	0.01488005126598318	-0.0022854813973027348	-0.01810899947464103	-0.01331792557208241	-0.040752386208397676	-0.01488005126598318	-0.017165532663285916	-0.03298905074062421	-0.028197976838065592	-0.02358685354511176	0.0022854813973027348	0.017165532663285916	-0.01582351807733829	-0.011032444174779676	-0.007763335467773469	0.01810899947464103	0.03298905074062421	0.01582351807733829	0.004791073902558615	-6.8461660865235994e-18	3.7157362801317633	0.0027687871243886235	0.030705538109792936
LV 715	0.00576496248812396	0.033578989247140284	0.05890558787161566	0.034876648016159334	0.022798314611368303	0.023617980539426982	0.02781402675901632	0.053140625383491694	0.029111685528035374	0.01703335212324434	0.017853018051303023	-0.02781402675901632	0.025326598624475376	0.0012976587690190526	-0.01078067463577198	-0.009961008707713298	-0.053140625383491694	-0.025326598624475376	-0.024028939855456323	-0.036107273260247354	-0.03528760733218867	-0.029111685528035374	-0.0012976587690190526	0.024028939855456323	-0.012078333404791032	-0.011258667476732351	-0.01703335212324434	0.01078067463577198	0.036107273260247354	0.012078333404791032	8.196659280586814e-4	1.1050302668516733e-17	4.912625351529441	2.805441478414762e-4	0.01628806317173747
LV 716	-0.00676304359211032	0.006597302530231875	0.02016125757928094	-0.004493538501254236	0.0010903184785108619	-0.0077483575301623645	0.013360346122342194	0.02692430117139126	0.0022695050908560837	0.007853362070621182	-9.853139380520447e-4	-0.013360346122342194	0.013563955049049066	-0.011090841031486111	-0.005506984051721013	-0.01434566006039424	-0.02692430117139126	-0.013563955049049066	-0.024654796080535175	-0.01907093910077008	-0.027909615109443307	-0.0022695050908560837	0.011090841031486111	0.024654796080535175	0.005583856979765098	-0.0032548190289081284	-0.007853362070621182	0.005506984051721013	0.01907093910077008	-0.005583856979765098	-0.008838676008673226	-2.1084879091231256e-18	1.3427668096489778	0.24923835658761945	0.42486745760272954
LV 717	-0.010811632700994207	-0.005203868740165398	0.023439574260985575	0.024509479060750315	-0.004133300864831751	-9.084266432371341e-4	0.005607763960828809	0.03425120696197978	0.035321111761744524	0.006678331836162456	0.009903206057757073	-0.005607763960828809	0.028643443001150973	0.029713347800915713	0.0010705678753336473	0.004295442096928264	-0.03425120696197978	-0.028643443001150973	0.0010699047997647405	-0.027572875125817325	-0.02434800090422271	-0.035321111761744524	-0.029713347800915713	-0.0010699047997647405	-0.028642779925582066	-0.02541790570398745	-0.006678331836162456	-0.0010705678753336473	0.027572875125817325	0.028642779925582066	0.0032248742215946168	-1.3666653700540963e-18	2.699629249150784	0.019988368198290717	0.08335547758785859
LV 718	-0.009470794821026078	0.020284891499380085	0.032777541467261584	0.02404185208386296	9.845368794884294e-4	0.009394962687396058	0.029755686320406163	0.04224833628828766	0.03351264690488904	0.010455331700514508	0.018865757508422135	-0.029755686320406163	0.012492649967881497	0.0037569605844828737	-0.019300354619891658	-0.010889928811984029	-0.04224833628828766	-0.012492649967881497	-0.008735689383398623	-0.031793004587773156	-0.023382578779865527	-0.03351264690488904	-0.0037569605844828737	0.008735689383398623	-0.023057315204374533	-0.014646889396466902	-0.010455331700514508	0.019300354619891658	0.031793004587773156	0.023057315204374533	0.008410425807907629	5.943139803387647e-18	2.397068182547403	0.035870759063408086	0.11646197103810454
719,DMAP_CMP	0.037355621288869365	0.024112719171349876	-0.0018908861896006664	0.017578681437457066	0.019216385866717423	0.02665955325566105	-0.013242902117519486	-0.03924650747847003	-0.019776939851412295	-0.01813923542215194	-0.010696068033208309	0.013242902117519486	-0.02600360536095054	-0.006534037733892809	-0.004896333304632452	0.0025468340843111774	0.03924650747847003	0.02600360536095054	0.019469567627057732	0.02110727205631809	0.02855043944526172	0.019776939851412295	0.006534037733892809	-0.019469567627057732	0.0016377044292603562	0.009080871818203986	0.01813923542215194	0.004896333304632452	-0.02110727205631809	-0.0016377044292603562	0.00744316738894363	3.19269008160863e-18	1.6465329269069522	0.14640689079589198	0.2940350969787715
720,PID_FANCONI_PATHWAY	-0.10031504048230888	-0.039594661095613104	-0.0048060378715942265	-0.027618503640572344	-0.0721857715771015	-0.07147570785502358	0.06072037938669578	0.09550900261071466	0.07269653684173653	0.02812926890520738	0.028839332627285306	-0.06072037938669578	0.03478862322401888	0.011976157455040758	-0.0325911104814884	-0.031881046759410475	-0.09550900261071466	-0.03478862322401888	-0.022812465768978118	-0.06737973370550727	-0.06666966998342935	-0.07269653684173653	-0.011976157455040758	0.022812465768978118	-0.044567267936529154	-0.04385720421445123	-0.02812926890520738	0.0325911104814884	0.06737973370550727	0.044567267936529154	7.100637220779256e-4	-1.1298527902743678e-17	1.4608819894423122	0.2034548369935341	0.369135889912901
LV 721	-0.02836668153132349	-0.007207372948508952	0.018202295868280857	-0.0025855957637214025	-0.01445658074607749	-0.019804997471087563	0.021159308582814538	0.04656897739960435	0.025781085767602088	0.013910100785246	0.008561684060235926	-0.021159308582814538	0.02540966881678981	0.00462177718478755	-0.007249207797568538	-0.012597624522578612	-0.04656897739960435	-0.02540966881678981	-0.02078789163200226	-0.032658876614358345	-0.03800729333936842	-0.025781085767602088	-0.00462177718478755	0.02078789163200226	-0.011870984982356086	-0.01721940170736616	-0.013910100785246	0.007249207797568538	0.032658876614358345	0.011870984982356086	-0.0053484167250100745	-1.0966134341968516e-17	3.168615878525588	0.008024178269133557	0.051056741356536164
LV 722	-0.002871627410181307	0.004319155998671347	0.01161582023096561	0.013651860332131213	-0.0028535130792360554	-0.0026663993389289316	0.007190783408852654	0.014487447641146917	0.01652348774231252	1.8114330945251736e-5	2.0522807125237554e-4	-0.007190783408852654	0.007296664232294264	0.009332704333459866	-0.007172669077907402	-0.0069855553376002785	-0.014487447641146917	-0.007296664232294264	0.002036040101165603	-0.014469333310201667	-0.014282219569894544	-0.01652348774231252	-0.009332704333459866	-0.002036040101165603	-0.01650537341136727	-0.016318259671060147	-1.8114330945251736e-5	0.007172669077907402	0.014469333310201667	0.01650537341136727	1.871137403071238e-4	-1.0401921237734283e-17	1.3787639688875826	0.2344289823111494	0.4080800803194082
LV 723	-0.016116506757794306	0.007122184844479467	0.0021104597319273307	-0.010989713892592224	0.0016482634320012929	-0.0038318283924473995	0.02323869160227377	0.018226966489721635	0.005126792865202082	0.0177647701897956	0.012284678365346906	-0.02323869160227377	-0.005011725112552137	-0.01811189873707169	-0.0054739214124781745	-0.010954013236926867	-0.018226966489721635	0.005011725112552137	-0.013100173624519554	-4.621962999260378e-4	-0.00594228812437473	-0.005126792865202082	0.01811189873707169	0.013100173624519554	0.012637977324593517	0.007157885500144824	-0.0177647701897956	0.0054739214124781745	4.621962999260378e-4	-0.012637977324593517	-0.005480091824448693	-1.0861993870137673e-17	0.8444877944417122	0.5397668081755993	0.683484507127877
LV 724	-0.00795057513963916	-0.0022736759174296194	-0.0101599778865509	-0.006909521462828423	0.0017953169073047066	0.001997440159319698	0.00567689922220954	-0.00220940274691174	0.001041053676810736	0.009745892046943865	0.009948015298958857	-0.00567689922220954	-0.00788630196912128	-0.004635845545398804	0.004068992824734326	0.004271116076749317	0.00220940274691174	0.00788630196912128	0.003250456423722476	0.011955294793855605	0.012157418045870597	-0.001041053676810736	0.004635845545398804	-0.003250456423722476	0.008704838370133128	0.008906961622148121	-0.009745892046943865	-0.004068992824734326	-0.011955294793855605	-0.008704838370133128	2.0212325201499157e-4	5.8347195861390964e-18	0.2716925239402002	0.9485013490092167	0.9681187502296762
LV 725	0.004798945046422008	-0.011060430282508422	0.02785313149514849	0.014606386502582724	-0.0038405407977214626	0.014215157347714733	-0.015859375328930433	0.023054186448726484	0.009807441456160715	-0.008639485844143471	0.009416212301292724	0.015859375328930433	0.03891356177765691	0.025666816785091147	0.007219889484786961	0.025275587630223157	-0.023054186448726484	-0.03891356177765691	-0.013246744992565767	-0.03169367229286996	-0.013637974147433757	-0.009807441456160715	-0.025666816785091147	0.013246744992565767	-0.018446927300304186	-3.912291548679907e-4	0.008639485844143471	-0.007219889484786961	0.03169367229286996	0.018446927300304186	0.018055698145436196	1.4807919145262546e-18	1.6703110392755178	0.1402594153474031	0.28831355854946594
LV 726	-0.003048303892171157	-7.523345717778372e-4	0.014375608549699543	0.006805554987130801	0.006659418617895246	9.292703017725061e-4	0.0022959693203933196	0.0174239124418707	0.009853858879301958	0.009707722510066403	0.0039775741939436626	-0.0022959693203933196	0.01512794312147738	0.007557889558908638	0.007411753189673083	0.0016816048735503433	-0.0174239124418707	-0.01512794312147738	-0.007570053562568742	-0.007716189931804297	-0.013446338247927037	-0.009853858879301958	-0.007557889558908638	0.007570053562568742	-1.4613636923555603e-4	-0.005876284685358295	-0.009707722510066403	-0.007411753189673083	0.007716189931804297	1.4613636923555603e-4	-0.005730148316122739	-2.724771249272781e-18	0.7336539294193872	0.6240573182972815	0.7475055499507486
LV 727	-0.012414648488925178	0.00710504311151875	0.014175390724529412	0.0034748300923358715	-0.009255810577766014	-0.0015078037050111556	0.01951969160044393	0.02659003921345459	0.01588947858126105	0.003158837911159165	0.010906844783914023	-0.01951969160044393	0.007070347613010662	-0.0036302130191828786	-0.016360853689284763	-0.008612846816529907	-0.02659003921345459	-0.007070347613010662	-0.01070056063219354	-0.023431201302295424	-0.015683194429540567	-0.01588947858126105	0.0036302130191828786	0.01070056063219354	-0.012730640670101885	-0.004982633797347027	-0.003158837911159165	0.016360853689284763	0.023431201302295424	0.012730640670101885	0.007748006872754858	1.2584591400764312e-17	1.1515492673086656	0.34154725995249974	0.5194254939493332
728,SVM Mast cells activated	0.03638566416549781	0.03497777622507124	0.007652223724819862	0.006057303670806239	0.02303683523219857	0.020859097248412554	-0.0014078879404265717	-0.02873344044067795	-0.03032836049469157	-0.01334882893329924	-0.015526566917085257	0.0014078879404265717	-0.027325552500251378	-0.028920472554265	-0.011940940992872668	-0.014118678976658685	0.02873344044067795	0.027325552500251378	-0.001594920054013623	0.01538461150737871	0.013206873523592693	0.03032836049469157	0.028920472554265	0.001594920054013623	0.01697953156139233	0.014801793577606316	0.01334882893329924	0.011940940992872668	-0.01538461150737871	-0.01697953156139233	-0.002177737983786017	-5.929943921683053e-18	1.3001710814885694	0.26777841748583053	0.4433354649066938
LV 729	-0.0224793306419656	-0.002996822839189742	0.015112767711084558	0.00845654552297924	-0.0059316882540495445	-0.018606339869523626	0.01948250780277586	0.03759209835305016	0.030935876164944844	0.016547642387916055	0.003872990772441973	-0.01948250780277586	0.0181095905502743	0.011453368362168983	-0.0029348654148598024	-0.015609517030333886	-0.03759209835305016	-0.0181095905502743	-0.006656222188105318	-0.021044455965134105	-0.033719107580608185	-0.030935876164944844	-0.011453368362168983	0.006656222188105318	-0.014388233777028785	-0.02706288539250287	-0.016547642387916055	0.0029348654148598024	0.021044455965134105	0.014388233777028785	-0.012674651615474083	9.164361521114317e-18	2.753976589433263	0.01798669197692689	0.07855249991693292
730,DMAP_MEGA2	-0.021497635979761683	-0.016443638735321817	-0.006472094666340829	-0.003157538365842931	0.0010065145008256327	-0.01578344441368323	0.005053997244439864	0.015025541313420852	0.01834009761391875	0.022504150480587314	0.00571419156607845	-0.005053997244439864	0.009971544068980988	0.013286100369478885	0.01745015323614745	6.601943216385858e-4	-0.015025541313420852	-0.009971544068980988	0.0033145563004978976	0.007478609167166462	-0.009311349747342402	-0.01834009761391875	-0.013286100369478885	-0.0033145563004978976	0.004164052866668564	-0.0126259060478403	-0.022504150480587314	-0.01745015323614745	-0.007478609167166462	-0.004164052866668564	-0.016789958914508865	-1.4248699077348973e-17	0.904801141187283	0.49626374051835465	0.6465936231680401
LV 731	7.193980843817546e-4	0.005914906309644288	0.027071086300268214	0.017373880478128857	0.0066011147080702985	0.010349795037253298	0.005195508225262533	0.02635168821588646	0.016654482393747103	0.005881716623688544	0.009630396952871543	-0.005195508225262533	0.021156179990623927	0.011458974168484569	6.862083984260103e-4	0.00443488872760901	-0.02635168821588646	-0.021156179990623927	-0.009697205822139357	-0.020469971592197916	-0.016721291263014918	-0.016654482393747103	-0.011458974168484569	0.009697205822139357	-0.010772765770058559	-0.0070240854408755585	-0.005881716623688544	-6.862083984260103e-4	0.020469971592197916	0.010772765770058559	0.0037486803291829998	4.826126249366397e-18	2.8374725066465594	0.015292068651491316	0.0709771846301097
LV 732	-0.015350962214050932	0.005408478876199737	0.026574381789556158	0.0070249136548498825	-0.009474365266651564	-0.012226309316987843	0.020759441090250668	0.04192534400360709	0.022375875868900816	0.005876596947399367	0.0031246528970630873	-0.020759441090250668	0.02116590291335642	0.0016164347786501452	-0.014882844142851303	-0.017634788193187582	-0.04192534400360709	-0.02116590291335642	-0.019549468134706274	-0.036048747056207725	-0.038800691106544	-0.022375875868900816	-0.0016164347786501452	0.019549468134706274	-0.016499278921501447	-0.019251222971837727	-0.005876596947399367	0.014882844142851303	0.036048747056207725	0.016499278921501447	-0.0027519440503362795	-1.1130191249647245e-17	2.1860585683071356	0.05371178440132759	0.1519012355418634
LV 733	-0.00867755404594447	0.009454238333887918	-0.030929777564288507	-0.0073330503942240464	4.254528430032347e-5	-0.0029012700826557616	0.018131792379832385	-0.02225222351834404	0.0013445036517204226	0.008720099330244792	0.005776283963288708	-0.018131792379832385	-0.040384015898176424	-0.016787288728111964	-0.009411693049587593	-0.01235550841654368	0.02225222351834404	0.040384015898176424	0.02359672717006446	0.03097232284858883	0.028028507481632745	-0.0013445036517204226	0.016787288728111964	-0.02359672717006446	0.00737559567852437	0.004431780311568285	-0.008720099330244792	0.009411693049587593	-0.03097232284858883	-0.00737559567852437	-0.002943815366956085	-6.533744671031066e-18	1.244201825881838	0.29387045231284653	0.4703421880656721
LV 734	0.0013138485443036706	0.010285158204163772	-0.017312930463532387	0.001190153935089408	-0.0029836311851997345	0.007096970678774387	0.0089713096598601	-0.018626779007836058	-1.2369460921426252e-4	-0.0042974797295034055	0.005783122134470716	-0.0089713096598601	-0.027598088667696162	-0.009095004269074364	-0.013268789389363506	-0.003188187525389386	0.018626779007836058	0.027598088667696162	0.018503084398621795	0.014329299278332654	0.024409901142306775	1.2369460921426252e-4	0.009095004269074364	-0.018503084398621795	-0.0041737851202891425	0.005906816743684979	0.0042974797295034055	0.013268789389363506	-0.014329299278332654	0.0041737851202891425	0.010080601863974121	-4.933119884809045e-18	1.614113957975099	0.15518533293540132	0.3063358472144822
735,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.003994457317769123	0.021308675279196103	0.018136646623605264	0.02315895491400148	0.010765140210428072	0.017316665035424415	0.025303132596965226	0.022131103941374387	0.027153412231770604	0.014759597528197195	0.02131112235319354	-0.025303132596965226	-0.003172028655590839	0.0018502796348053782	-0.010543535068768033	-0.003992010243771689	-0.022131103941374387	0.003172028655590839	0.005022308290396217	-0.007371506413177194	-8.199815881808504e-4	-0.027153412231770604	-0.0018502796348053782	-0.005022308290396217	-0.01239381470357341	-0.0058422898785770675	-0.014759597528197195	0.010543535068768033	0.007371506413177194	0.01239381470357341	0.006551524824996343	-7.189972301745976e-18	1.7659371368712973	0.11786133586551514	0.2556877481881497
LV 736	0.012449171401454776	0.010217481737597185	-0.015973906537476143	0.006267325208145307	0.013261262033645874	0.013163166118239925	-0.002231689663857591	-0.028423077938930917	-0.006181846193309469	8.120906321910978e-4	7.139947167851502e-4	0.002231689663857591	-0.026191388275073328	-0.003950156529451878	0.003043780296048689	0.0029456843806427413	0.028423077938930917	0.026191388275073328	0.02224123174562145	0.029235168571122017	0.029137072655716068	0.006181846193309469	0.003950156529451878	-0.02224123174562145	0.006993936825500566	0.006895840910094619	-8.120906321910978e-4	-0.003043780296048689	-0.029235168571122017	-0.006993936825500566	-9.809591540594752e-5	2.4109232519743453e-18	1.913190825322446	0.08979684294991237	0.21052133964741926
LV 737	0.003208529345758542	0.012794266925671045	0.0022124513008947356	0.0010425062797220419	0.01189056001063284	0.004324376597304441	0.009585737579912504	-9.960780448638063e-4	-0.0021660230660365	0.008682030664874297	0.0011158472515458992	-0.009585737579912504	-0.01058181562477631	-0.011751760645949003	-9.037069150382064e-4	-0.008469890328366604	9.960780448638063e-4	0.01058181562477631	-0.0011699450211726937	0.009678108709738103	0.0021119252964097055	0.0021660230660365	0.011751760645949003	0.0011699450211726937	0.010848053730910797	0.0032818703175823993	-0.008682030664874297	9.037069150382064e-4	-0.009678108709738103	-0.010848053730910797	-0.007566183413328398	-9.198599484455963e-18	0.5009767050878705	0.8056947136477901	0.87386888172568
LV 738	-0.0021824267038919915	0.004080724314781764	0.016939551783847033	0.0074305879263524485	-0.0069289855790102585	-1.6533002098261147e-4	0.006263151018673755	0.019121978487739024	0.00961301463024444	-0.004746558875118267	0.00201709668290938	-0.006263151018673755	0.012858827469065267	0.0033498636115706845	-0.011009709893792023	-0.0042460543357643755	-0.019121978487739024	-0.012858827469065267	-0.009508963857494585	-0.023868537362857288	-0.017104881804829643	-0.00961301463024444	-0.0033498636115706845	0.009508963857494585	-0.014359573505362707	-0.00759591794733506	0.004746558875118267	0.011009709893792023	0.023868537362857288	0.014359573505362707	0.006763655558027647	3.7048329499274406e-18	1.9580190123061298	0.08259254052986087	0.20414248625062725
739,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.032873625907902625	-0.017770757137094192	0.07284771441916181	0.019089549323228535	-0.009199874201148187	-0.020018980616304825	0.01510286877080843	0.10572134032706443	0.051963175231131156	0.023673751706754433	0.012854645291597796	-0.01510286877080843	0.09061847155625599	0.03686030646032273	0.008570882935946005	-0.0022482234792106336	-0.10572134032706443	-0.09061847155625599	-0.05375816509593327	-0.08204758862030999	-0.09286669503546663	-0.051963175231131156	-0.03686030646032273	0.05375816509593327	-0.028289423524376724	-0.03910852993953336	-0.023673751706754433	-0.008570882935946005	0.08204758862030999	0.028289423524376724	-0.010819106415156638	8.824835051309645e-18	3.105080225708242	0.00908163892800985	0.052726927187916016
LV 740	-0.01878271964848005	-0.011225264530835444	0.006640531867312418	-0.01160264557271854	-0.00287974079014992	-0.019855930020265894	0.007557455117644604	0.025423251515792465	0.007180074075761509	0.015902978858330127	-0.0010732103717858467	-0.007557455117644604	0.01786579639814786	-3.773810418830955e-4	0.008345523740685524	-0.008630665489430452	-0.025423251515792465	-0.01786579639814786	-0.01824317744003096	-0.009520272657462338	-0.026496461887578315	-0.007180074075761509	3.773810418830955e-4	0.01824317744003096	0.00872290478256862	-0.008253284447547356	-0.015902978858330127	-0.008345523740685524	0.009520272657462338	-0.00872290478256862	-0.016976189230115978	2.79610033956788e-19	1.6459119648900753	0.14657068663987396	0.2940350969787715
LV 741	-0.03848051997834651	-0.024063025189795324	-0.025594852682423796	-0.01613508517386353	-0.018798197351675993	-0.042457218087480784	0.014417494788551193	0.012885667295922719	0.022345434804482985	0.019682322626670523	-0.00397669810913427	-0.014417494788551193	-0.0015318274926284737	0.00792794001593179	0.005264827838119329	-0.01839419289768546	-0.012885667295922719	0.0015318274926284737	0.009459767508560264	0.006796655330747803	-0.01686236540505699	-0.022345434804482985	-0.00792794001593179	-0.009459767508560264	-0.0026631121778124614	-0.026322132913617253	-0.019682322626670523	-0.005264827838119329	-0.006796655330747803	0.0026631121778124614	-0.02365902073580479	2.2597055805487355e-18	0.9517309326544364	0.46383563472709	0.6203330236797261
LV 742	-0.0017609830356059353	-0.010154180075444297	0.02065677322286916	0.003272508996812396	0.005275493492964931	-0.009772386568818969	-0.008393197039838362	0.022417756258475096	0.0050334920324183316	0.007036476528570866	-0.008011403533213033	0.008393197039838362	0.03081095329831346	0.013426689072256694	0.015429673568409227	3.8179350662532856e-4	-0.022417756258475096	-0.03081095329831346	-0.017384264226056764	-0.015381279729904229	-0.03042915979168813	-0.0050334920324183316	-0.013426689072256694	0.017384264226056764	0.0020029844961525346	-0.013044895565631365	-0.007036476528570866	-0.015429673568409227	0.015381279729904229	-0.0020029844961525346	-0.0150478800617839	6.576542125208126e-19	1.4791538781788613	0.1970712731111636	0.36020249363096013
743,MIPS_55S_RIBOSOME_MITOCHONDRIAL	-0.06160276979566222	-0.029731920386605194	0.04228758146019064	0.011624583743289944	-0.036421709569319186	-0.04329300234480417	0.031870849409057024	0.10389035125585286	0.07322735353895216	0.02518106022634303	0.01830976745085805	-0.031870849409057024	0.07201950184679583	0.04135650412989514	-0.0066897891827139965	-0.013561081958198976	-0.10389035125585286	-0.07201950184679583	-0.030662997716900696	-0.07870929102950983	-0.08558058380499481	-0.07322735353895216	-0.04135650412989514	0.030662997716900696	-0.04804629331260914	-0.05491758608809411	-0.02518106022634303	0.0066897891827139965	0.07870929102950983	0.04804629331260914	-0.006871292775484979	-8.513840217623014e-18	2.460664411321516	0.0317368618587297	0.10727494059782948
LV 744	-0.01671141113553322	-0.0034752092794875424	0.02572514163012766	0.007243621271640494	0.004570647783002679	-0.007172603677305502	0.013236201856045675	0.04243655276566088	0.023955032407173713	0.021282058918535896	0.009538807458227716	-0.013236201856045675	0.029200350909615203	0.010718830551128038	0.008045857062490221	-0.0036973943978179597	-0.04243655276566088	-0.029200350909615203	-0.018481520358487165	-0.02115449384712498	-0.03289774530743316	-0.023955032407173713	-0.010718830551128038	0.018481520358487165	-0.0026729734886378155	-0.014416224948945996	-0.021282058918535896	-0.008045857062490221	0.02115449384712498	0.0026729734886378155	-0.01174325146030818	-7.863318914131711e-18	2.7441720237500125	0.01833251073084952	0.07971007969757038
LV 745	-0.009602544908506767	0.010854484567980684	0.023805472696599106	0.010226378829526404	0.009554931050976077	-0.006915005634171216	0.020457029476487452	0.03340801760510587	0.01982892373803317	0.019157475959482844	0.0026875392743355517	-0.020457029476487452	0.012950988128618422	-6.281057384542798e-4	-0.001299553517004606	-0.0177694902021519	-0.03340801760510587	-0.012950988128618422	-0.0135790938670727	-0.014250541645623026	-0.03072047833077032	-0.01982892373803317	6.281057384542798e-4	0.0135790938670727	-6.714477785503261e-4	-0.017141384463697618	-0.019157475959482844	0.001299553517004606	0.014250541645623026	6.714477785503261e-4	-0.016469936685147294	2.4651333605986206e-18	4.08473116558117	0.0013572856671419202	0.025762326028251445
